id,profileName,Text,date,title,rating,images,helpful,Colour,Style name
R30Q6FUK5R0RM9,GBS,Very poor quality of sound. Noise cancellation not worked. Bass quality poor. Think once before selecting. Touch pad not working properly.,Reviewed in India on 5 December 2021,Once think before selecting. Very poor quality of product,1,"https://m.media-amazon.com/images/I/6164yZp6KCL.jpg
https://m.media-amazon.com/images/I/61ITOSgpLSL.jpg
https://m.media-amazon.com/images/I/61MPo0gZsfL.jpg",0,Mist Grey,Flair
R23CKZOJEY596D,Mr. Jash D. Agarwal,After 4th day I giving a two star because it's voice quality is not good. It's colour good but not perfect.,Reviewed in India on 26 February 2022,Not a good,2,"https://m.media-amazon.com/images/I/614nMBtjB6L.jpg
https://m.media-amazon.com/images/I/61U3dsn6ckL.jpg",0,Jet Black,Sense
RT4JBZUA61N48,Faraz ahmed,"After 6 or 7 days it starts creating problem when I used to listen audio songs and vedio songs the sound became too low even I can't get it what is playing , this is a internal manufacturing mistake I request the Gonoise.in to fix this problem as soon as possible .",Reviewed in India on 6 March 2022,Good but manufacturing default,1,,0,Forest Green,Flair
RCDP1SQ6NYFQ,9912470085,"Superb noise cancellation amazing bass quality, smooth touch control for calls with vibration...  there is no headache ,just cool relaxing with more hours nd hours ..its like home theatre... Please purchase this one .. u are definitely satisfied with this one....",Reviewed in India on 25 April 2022,"Please purchase this one.. its very amazing sound,,,so  soft baselikehomethetre",5,,0,Carbon Black,Flair
R32WPET83545BG,Aman Gupta,Go for it man,Reviewed in India on 5 June 2021,One side stopped working,2,,4,Carbon Black,Flair
R4QTD70CFTDGJ,karan,"This is an amazing product, been using it for more than 45 days and it's been not a day without it. Good and clear soun. Works perfectly for sports as well as work and not a bad experience on neck also as it's rubber and not plastic.",Reviewed in India on 2 February 2022,Amazing product,5,https://m.media-amazon.com/images/I/714NeUq4VNL.jpg,0,Carbon Black,Flair
R3HKUKUV675N8T,Swapnil Kokane,Have bought this couple of month before.  Product getting discharge in 10 mnts after getting 100% charge.volume getting loud and down automatically.,Reviewed in India on 4 March 2022,Worst product I have ever got,1,,0,Stone Blue,Flair
R3VA54ZI8KYRXR,Amazon Customer,"Earphones are nice, battery life is awesome, but the setback for this is the touch sensor. Accidentally it gets touched when the neck moves. Mic placement and quality seems to be poor.Touch sensor is good but should not be used in the neckband.",Reviewed in India on 4 May 2022,"Dont buy, instead go for some other brand.",2,,0,Carbon Black,Flair
RRUIQCWD36PJP,PRATEEK GUPTA,"It's a really good earphone (on paper).2 stars for making it feature loaded.1. Dual pairing (this is better than quickswitch, as you stay connected to 2 devices at the same time)2. Great battery life3. Touch controls (first in this range)4. Incoming call vibration",Reviewed in India on 13 September 2021,i do suggest everyone to go with this with thinking another 💫,4,"https://m.media-amazon.com/images/I/81m+iDAGCEL.png
https://m.media-amazon.com/images/I/A1-pRNuYIlL.png",0,Carbon Black,Flair
R2VKEUYNG19BAF,Sudhan,"Initially, the sound was good but after 2 days of using, the sound was reduced and unable to increase the volume of neckband because of no button. Kindly help me to solve the issue..Guys who interested in more sound and effect.please dont buy this.",Reviewed in India on 14 March 2022,Volume control Problem,1,,0,Carbon Black,Flair
RUKU8W60R4B96,vasava savan,"Sound quality -Good & comfortableBuilt quality - very goodCharging & battery - ExcellentFeatures - environment niose cancelation, Dual mic., magnatic control, smart touch neckband, call vibration, sweat proof & water proof, all features are very useful",Reviewed in India on 11 February 2022,Noise,3,"https://m.media-amazon.com/images/I/61HSMu3rKnL.jpg
https://m.media-amazon.com/images/I/61nB0f21XdL.jpg
https://m.media-amazon.com/images/I/71-sOdDdo1L.jpg
https://m.media-amazon.com/images/I/81+ywcZ6K4L.jpg
https://m.media-amazon.com/images/I/81btI+w2FuL.jpg",0,Mist Grey,Flair
R2ULM73UYCO6Q6,Shubham Ladha,A decent product which satisfies all the basic need for a person who is always on call. Good voice clarity and vibration alerts with dual pairing are few wonderful features.,Reviewed in India on 9 June 2021,Superb Product. Value for Money under 2k,5,,0,Carbon Black,Flair
R216HDQNNMXGOB,Arun,"Brought this Bluetooth device a week ago, Sound quality is pretty good, it'll loose crispiness in audio in higher volumes,Bass aren't that great & they claim it has ENC ñ I personally tested it and there is Absolutely no ENC on this neckband,its a False claim",Reviewed in India on 2 April 2022,"A pretty good neckband,It would've been even better",3,,0,Mist Grey,Flair
R3T0W4M8L8YZ4I,ibrahim shaik,Stopped working with in 10 days. Now my return period is over. Very bad experience with Noise. I will never buy this company products.,Reviewed in India on 20 May 2022,Stopped working with in 10 days.,1,,0,Stone Blue,Flair
R2L3LVW8SDCHEJ,Kamal,Purchase 16july 2021In this range worst product ...use 1hr continue automatically disconnect and connect again &again...after 10-15 day ek hi head ph mai aavaj aane lge giBattery achi haiVibration feature acha haiOverall iss product ki jagh one plus or boat better hai...,Reviewed in India on 23 July 2021,No value for money,2,,0,Forest Green,Flair
R2XP166T2MG7YP,Naveen Kumar,"Battery life is good but sound quaLity is not very good. While connecting bluetooth in-between a call,one is not able to hear voice of opposite side.that is a major problem.overall good product. U must work on bluetooth connectivity issue and sound quality.",Reviewed in India on 31 January 2022,Average sound quality Good battery life.,4,,0,Jet Black,Sense
R7TXGJG1UEQMV,Sameer M,"Voice clearity is not  good if compare with boat, Volume is less , also not fit in ear property",Reviewed in India on 19 January 2022,"Volume is less, Voice not clear, not fit in ear properly",2,,0,Jet Black,Sense
R1KS81NNNIHTR0,Goldy,"Very poor sound quality, no bass, no noise cancellation. battery is good. high price for this product.",Reviewed in India on 13 January 2022,not worth buying,1,,0,Carbon Black,Flair
R8I098IO86ULO,Dipen Chhadwa,"Great dual pairing, good battery, auto connect, light weight, superb range and awesom fit in ear, overall a true wireless and enables mobility while you are at working in office or from home.",Reviewed in India on 10 May 2022,"Dual pairing, good battery, auto connect, light weight, superb range, awesom fit in ear.",5,https://m.media-amazon.com/images/I/51VYZNn5euL.jpg,0,Mist Grey,Flair
R1MSQMBW76JR6B,Sandeep Lawrence Marella,Very nice product.. Absolutely very noisy..!! Quality is awesome... Thanks to Noise.,Reviewed in India on 21 February 2022,Noise is very very noisy... Superb quality of sound.. Liked it..,4,,0,Carbon Black,Flair
RWE3IOIC6MD5H,Vishal Kumar Mishra,"Please do not buy this product , very bad quality , charging issue discharged battery in very few time , not connecting bluetooth at a single time several times I have to try to connect. I am not satisfied with this product. Worst neckband I have used.",Reviewed in India on 25 February 2022,Very worst,1,,0,Stone Blue,Flair
R15Z3CRACQFQ20,Sudhakar Reddy,"Sound quality is very poor, within a couple of months the right side speaker stopped working.Is there an option to return or replace?",Reviewed in India on 7 December 2021,Not working,1,,0,Mist Grey,Flair
R27XM34GL001SW,Sundram,"Date - 13/Dec/ 2021After 1 month , it's to good But it's not scratch proof ,  please use carefully ☺️ Bass - goodSound quality - goodmagnetic Power on/of - goodBettery life - osm / too goodvibration future is really good future",Reviewed in India on 13 December 2021,"After 1 month , it's to good But it's not scratch proof ,  please use carefully ☺️",5,,0,Stone Blue,Flair
R2Z5WDTG3AHW62,Vinod kumar Singh,Ek month bhi nhi chla sound quality bahut kharab hai bass zero ab ye haal hai isme music ka sound ana bnd ho gya sirf call pr baat hoti bahut kam awaaj mein customer service ka koi pta nhiBhai logo apse request hai nosie ka koi product mt lena,Reviewed in India on 13 March 2022,Very Bad product,1,,0,Carbon Black,Flair
R2LTQ9OQ1J3VVV,Kd,"Likes.. Battery backup, built quality, call qualityDislike.. Touch sensor, ear comfort mess, sound quality",Reviewed in India on 22 December 2021,"Main feature Touch sensor not up to mark, ear hook should be on the ear",3,,0,Carbon Black,Flair
R2611KHS4NRHWK,Veerabhadrayya,"Really good and attractive product, just i love it, but bad thing is magnetic buds colour is going down or color sheding. And sounds and bass also well, battery backup well, one moro things is disgin very good, overall rating scale is 4.0 simply rock",Reviewed in India on 26 March 2022,Such a new generation product,4,"https://m.media-amazon.com/images/I/712eSI1xNpL.jpg
https://m.media-amazon.com/images/I/71bA777jcmL.jpg",0,Mist Grey,Flair
R2B6HAQE0LVX7W,Pronob Kumar Paul,"Heavy woght, quality of ear buds rubber not good like oppo enco, avg base and nc, after one month of usage touch pannel not function, customer support pathetic their are no option u can find for any technical support, web site not allowed to register ur device for warranty registered",Reviewed in India on 29 August 2021,"Bad product, dont buy",3,,0,Carbon Black,Flair
R1L72JYEE6XANZ,Rajesh Shetye ,Product stopped working in just 4-5 uses ... it vibrated for almost half hour & then discharged ... It's not charging now ...,Reviewed in India on 31 December 2021,Stopped working in just 4 times use,1,,0,Carbon Black,Flair
R37V00ZLOJTTXJ,JAYASURYA JL,"Sounds like a perfect deal. Very good audio quality, good bass and the 30 hr backup is working good. Only downside i see no option to control volume which feels a bit odd and it failed to do the noise cancellation.Overall a nice product.",Reviewed in India on 17 February 2022,Overall a good neckband at this price.,4,,0,Carbon Black,Flair
R2HGGV8J8ZYEZ,Amazon Customer,Not working no response from noise just asking to send details then sending msg product not machine cheating the customer,Reviewed in India on 15 August 2021,Worst responce,1,"https://m.media-amazon.com/images/I/61rIwakdhDL.jpg
https://m.media-amazon.com/images/I/71qz8kaDrlL.jpg",0,Carbon Black,Flair
RDANNME3NTXDO,Aditya Garg,You should reform its dual connectivity services sometimes laptop doesn't detect this earbud and i should disconnect it when i want to listen another device audio .This problem i am facing because of its dual connection.,Reviewed in India on 11 March 2022,Dual connectivity problem,3,,0,Carbon Black,Flair
